#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered"
15,78,11,0,http://www.folkd.com/tag/codes+roku,"codes roku | folkd.com",157,31,https://www.rokuaccountlink.com/activate-install-roku-private-channels,,https://www.rokuaccountlink.com/activate-install-roku-p...,"- Details",Dofollow,,"2018-06-18 19:28:25","2018-06-18 19:28:25",,en,0,0,
16,78,11,0,http://www.folkd.com/tag/activate+netflix,"activate netflix | folkd.com",147,35,https://www.rokuaccountlink.com/activate-netflix-channel-roku,,https://www.rokuaccountlink.com/activate-netflix-channe...,"- Details","Dofollow, Content",,"2018-07-16 22:24:16","2018-07-16 22:24:16",,en,0,0,
17,78,11,0,http://www.folkd.com/tag/activate+netflix,"activate netflix | folkd.com",147,35,https://www.rokuaccountlink.com/activate-netflix-channel-roku/,,https://www.rokuaccountlink.com/activate-netflix-channe...,"- Details","Dofollow, Content",,"2018-07-16 22:24:16","2018-07-16 22:24:16",,en,0,0,
18,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/,,"Activate Streaming Roku Account",,Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
19,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/activate-cbs-all-access-roku,,https://www.rokuaccountlink.com/activate-cbs-all-access...,"- Details",Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
20,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/activate-cbs-all-access-roku/,,https://www.rokuaccountlink.com/activate-cbs-all-access...,"- Details",Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
21,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/activate-install-roku-private-channels,,https://www.rokuaccountlink.com/activate-install-roku-p...,"- Details","Dofollow, Content",,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
22,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/activate-netflix-channel-roku,,https://www.rokuaccountlink.com/activate-netflix-channe...,"- Details",Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
23,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/activate-netflix-channel-roku/,,https://www.rokuaccountlink.com/activate-netflix-channe...,"- Details",Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
24,78,11,0,http://www.folkd.com/user/ReenaJoseph,"ReenaJoseph | user details | folkd.com",51,10,https://www.rokuaccountlink.com/steps-to-find-free-roku-channels,,https://www.rokuaccountlink.com/steps-to-find-free-roku...,"- Details",Dofollow,,"2018-06-21 05:20:05","2018-06-21 05:20:05",,en,0,0,
25,78,11,0,http://www.folkd.com/tag/rokucomlinkaccount+,"rokucomlinkaccount | folkd.com",50,10,https://www.rokuaccountlink.com/,,"Activate Streaming Roku Account",,"Dofollow, Content",,"2018-07-18 18:18:04","2018-07-18 18:18:04",,en,0,0,
26,78,11,0,http://www.folkd.com/tag/roku+channel,"roku channel | folkd.com",133,38,https://www.rokuaccountlink.com/activate-install-roku-private-channels,,https://www.rokuaccountlink.com/activate-install-roku-p...,"- Details",Dofollow,,"2018-07-05 08:15:42","2018-07-05 08:15:42",,en,0,0,
27,78,11,0,http://www.folkd.com/tag/roku+channel,"roku channel | folkd.com",133,38,https://www.rokuaccountlink.com/activate-install-roku-private-channels/,,https://www.rokuaccountlink.com/activate-install-roku-p...,"- Details",Dofollow,,"2018-07-05 08:15:42","2018-07-05 08:15:42",,en,0,0,
28,78,11,0,http://www.folkd.com/tag/rokucomlinkaccount,"rokucomlinkaccount | folkd.com",44,8,https://www.rokuaccountlink.com/,,"Activate Streaming Roku Account",,"Dofollow, Content",,"2018-07-05 15:58:24","2018-07-05 15:58:24",,en,0,0,
29,77,11,0,https://gust.com/companies/rokuaccountlink,"RokuaccountLink | Tampa, FL, USA Startup",25,4,https://www.rokuaccountlink.com/,,rokuaccountlink.com,,Dofollow,,"2018-06-04 17:49:43","2018-06-04 17:49:43",,en,0,0,
30,28,11,1,http://www.sweptawaytv.com/youth-media/gifts-to-give-and-get-roku-streaming-stick/,"Gifts to Give and Get: Roku Streaming Stick | Swept Away TV-The Rock Star Stories",120,51,https://www.rokuaccountlink.com/,"my own. For guidance in using this streaming stick visit",https://www.rokuaccountlink.com/,,Nofollow,,"2018-05-27 01:05:06","2018-07-17 09:51:14",,en,0.02,26,
